id,param,scenario,dataset,region,classLabel,class,x,units,value
2477,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2045,Land Allocation (1000 km2),32136.9118122461
2478,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2050,Land Allocation (1000 km2),32181.334856341
2479,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2055,Land Allocation (1000 km2),32269.8097088574
2480,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2060,Land Allocation (1000 km2),32395.8134411163
2481,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2065,Land Allocation (1000 km2),32512.3226796701
2482,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2070,Land Allocation (1000 km2),32629.6400042852
2483,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2075,Land Allocation (1000 km2),32719.3243611054
2484,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2080,Land Allocation (1000 km2),32766.0744411989
2485,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2085,Land Allocation (1000 km2),32784.4110129384
2486,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2090,Land Allocation (1000 km2),32781.3356171985
2487,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2095,Land Allocation (1000 km2),32760.2950101891
2488,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,pasture,2100,Land Allocation (1000 km2),32722.2625749686
2489,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,1975,Land Allocation (1000 km2),285.4957474555
2490,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,1990,Land Allocation (1000 km2),369.522929787
2491,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2005,Land Allocation (1000 km2),483.220651335
2492,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2010,Land Allocation (1000 km2),527.678129636
2493,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2015,Land Allocation (1000 km2),575.580762886
2494,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2020,Land Allocation (1000 km2),575.580762886
2495,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2025,Land Allocation (1000 km2),575.580762886
2496,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2030,Land Allocation (1000 km2),575.580762886
2497,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2035,Land Allocation (1000 km2),575.580762886
2498,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2040,Land Allocation (1000 km2),575.580762886
2499,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2045,Land Allocation (1000 km2),575.580762886
2500,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2050,Land Allocation (1000 km2),575.580762886
2501,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2055,Land Allocation (1000 km2),575.580762886
2502,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2060,Land Allocation (1000 km2),575.580762886
2503,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2065,Land Allocation (1000 km2),575.580762886
2504,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2070,Land Allocation (1000 km2),575.580762886
2505,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2075,Land Allocation (1000 km2),575.580762886
2506,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2080,Land Allocation (1000 km2),575.580762886
2507,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2085,Land Allocation (1000 km2),575.580762886
2508,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2090,Land Allocation (1000 km2),575.580762886
2509,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2095,Land Allocation (1000 km2),575.580762886
2510,landAlloc,GCAM_SSP3,gcamv7p0,global,Land Type,urban,2100,Land Allocation (1000 km2),575.580762886
2511,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,1975,Population (Millions),4075.522
2512,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,1990,Population (Millions),5321.687
2513,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2005,Population (Millions),6534.314
2514,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2010,Population (Millions),6947.252
2515,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2015,Population (Millions),7369.295
2516,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2020,Population (Millions),7788.592
2517,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2025,Population (Millions),8203.816
2518,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2030,Population (Millions),8609.754
2519,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2035,Population (Millions),8990.598
2520,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2040,Population (Millions),9356.453
2521,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2045,Population (Millions),9713.167
2522,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2050,Population (Millions),10059.593
2523,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2055,Population (Millions),10382.092
2524,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2060,Population (Millions),10679.922
2525,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2065,Population (Millions),10958.612
2526,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2070,Population (Millions),11226.065
2527,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2075,Population (Millions),11487.979
2528,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2080,Population (Millions),11745.578
2529,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2085,Population (Millions),12000.045
2530,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2090,Population (Millions),12250.02
2531,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2095,Population (Millions),12497.238
2532,pop,GCAM_SSP3,gcamv7p0,global,Population,class1,2100,Population (Millions),12738.443
2533,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,1975,Water Consumption by Sector (km3),1.865114016181
2534,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,1990,Water Consumption by Sector (km3),39.90609959
2535,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2005,Water Consumption by Sector (km3),57.766373285
2536,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2010,Water Consumption by Sector (km3),66.863795616
2537,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2015,Water Consumption by Sector (km3),75.277375717
2538,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2020,Water Consumption by Sector (km3),84.42900465679
2539,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2025,Water Consumption by Sector (km3),92.68396456148
2540,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2030,Water Consumption by Sector (km3),100.00118923537
2541,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2035,Water Consumption by Sector (km3),106.30914742834
2542,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2040,Water Consumption by Sector (km3),112.19307408221
2543,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2045,Water Consumption by Sector (km3),117.6687899266
2544,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2050,Water Consumption by Sector (km3),122.69590861094
2545,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2055,Water Consumption by Sector (km3),127.27658145466
2546,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2060,Water Consumption by Sector (km3),131.60775783444
2547,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2065,Water Consumption by Sector (km3),135.70651088869
2548,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2070,Water Consumption by Sector (km3),139.71477203582
2549,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2075,Water Consumption by Sector (km3),143.64877864308
2550,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2080,Water Consumption by Sector (km3),147.53303013738
2551,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2085,Water Consumption by Sector (km3),151.37686485938
2552,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2090,Water Consumption by Sector (km3),155.17704982683
2553,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2095,Water Consumption by Sector (km3),158.79828675378
2554,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,animal,2100,Water Consumption by Sector (km3),162.0253362732
2555,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,1975,Water Consumption by Sector (km3),38.892112615
2556,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,1990,Water Consumption by Sector (km3),46.550119688
2557,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2005,Water Consumption by Sector (km3),60.392064961
2558,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2010,Water Consumption by Sector (km3),62.471408592
2559,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2015,Water Consumption by Sector (km3),64.9645653761
2560,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2020,Water Consumption by Sector (km3),68.5889757995
2561,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2025,Water Consumption by Sector (km3),71.8957897002
2562,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2030,Water Consumption by Sector (km3),74.5393484811
2563,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2035,Water Consumption by Sector (km3),76.256304438
2564,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2040,Water Consumption by Sector (km3),77.3114827238
2565,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2045,Water Consumption by Sector (km3),77.8795431215
2566,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2050,Water Consumption by Sector (km3),77.9764786999
2567,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2055,Water Consumption by Sector (km3),77.6490303382
2568,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2060,Water Consumption by Sector (km3),77.2661065034
2569,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2065,Water Consumption by Sector (km3),76.798720308
2570,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2070,Water Consumption by Sector (km3),76.2701494878
2571,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2075,Water Consumption by Sector (km3),75.7026169295
2572,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2080,Water Consumption by Sector (km3),75.0899886052
2573,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2085,Water Consumption by Sector (km3),74.3978413304
2574,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2090,Water Consumption by Sector (km3),73.6696641612
2575,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2095,Water Consumption by Sector (km3),72.8409355591
2576,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,domestic,2100,Water Consumption by Sector (km3),71.8794101846
2577,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,1990,Water Consumption by Sector (km3),51.8215355493
2578,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2005,Water Consumption by Sector (km3),72.495215415
2579,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2010,Water Consumption by Sector (km3),84.533917488
2580,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2015,Water Consumption by Sector (km3),94.4729580611
2581,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2020,Water Consumption by Sector (km3),101.5738029203
2582,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2025,Water Consumption by Sector (km3),108.5428839609
2583,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2030,Water Consumption by Sector (km3),115.0051779499
2584,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2035,Water Consumption by Sector (km3),120.515962942
2585,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2040,Water Consumption by Sector (km3),125.1628536085
2586,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2045,Water Consumption by Sector (km3),129.8145609328
2587,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2050,Water Consumption by Sector (km3),133.7201478932
2588,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2055,Water Consumption by Sector (km3),137.3148541374
2589,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2060,Water Consumption by Sector (km3),141.0066230602
2590,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2065,Water Consumption by Sector (km3),144.7620722661
2591,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2070,Water Consumption by Sector (km3),148.6017601325
2592,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2075,Water Consumption by Sector (km3),152.3632064006
2593,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2080,Water Consumption by Sector (km3),154.2786579668
2594,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2085,Water Consumption by Sector (km3),156.785384826
2595,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2090,Water Consumption by Sector (km3),159.354484498
2596,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2095,Water Consumption by Sector (km3),162.166474001
2597,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,electric,2100,Water Consumption by Sector (km3),165.029083867
2598,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,1975,Water Consumption by Sector (km3),16.793953656101
2599,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,1990,Water Consumption by Sector (km3),28.007558509
2600,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2005,Water Consumption by Sector (km3),39.16706013
2601,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2010,Water Consumption by Sector (km3),43.407553211
2602,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2015,Water Consumption by Sector (km3),43.817523214
2603,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2020,Water Consumption by Sector (km3),53.3017259791
2604,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2025,Water Consumption by Sector (km3),61.7631866575
2605,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2030,Water Consumption by Sector (km3),68.4392058202
2606,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2035,Water Consumption by Sector (km3),73.4484992542
2607,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2040,Water Consumption by Sector (km3),77.5629613099
2608,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2045,Water Consumption by Sector (km3),80.9153645814
2609,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2050,Water Consumption by Sector (km3),83.6027758644
2610,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2055,Water Consumption by Sector (km3),85.9555886705
2611,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2060,Water Consumption by Sector (km3),88.343669194
2612,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2065,Water Consumption by Sector (km3),90.6654234317
2613,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2070,Water Consumption by Sector (km3),93.0151854107
2614,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2075,Water Consumption by Sector (km3),95.3882802312
2615,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2080,Water Consumption by Sector (km3),97.7453228162
2616,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2085,Water Consumption by Sector (km3),100.1235631582
2617,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2090,Water Consumption by Sector (km3),102.6230155603
2618,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2095,Water Consumption by Sector (km3),105.234736955
2619,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,industry,2100,Water Consumption by Sector (km3),107.8635591094
2620,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,1975,Water Consumption by Sector (km3),517.83008108658
2621,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,1990,Water Consumption by Sector (km3),755.741838903036
2622,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2005,Water Consumption by Sector (km3),937.541692463949
2623,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2010,Water Consumption by Sector (km3),1036.61232334835
2624,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2015,Water Consumption by Sector (km3),1140.24687913081
2625,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2020,Water Consumption by Sector (km3),1166.49490204504
2626,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2025,Water Consumption by Sector (km3),1237.82082318016
2627,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2030,Water Consumption by Sector (km3),1307.79020049542
2628,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2035,Water Consumption by Sector (km3),1373.23646281208
2629,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2040,Water Consumption by Sector (km3),1431.10341956649
2630,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2045,Water Consumption by Sector (km3),1489.05079362574
2631,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2050,Water Consumption by Sector (km3),1531.49676780629
2632,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2055,Water Consumption by Sector (km3),1550.07405776749
2633,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2060,Water Consumption by Sector (km3),1562.26281927386
2634,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2065,Water Consumption by Sector (km3),1572.21378288569
2635,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2070,Water Consumption by Sector (km3),1578.59264898769
2636,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2075,Water Consumption by Sector (km3),1583.54593857785
2637,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2080,Water Consumption by Sector (km3),1590.84459795472
2638,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2085,Water Consumption by Sector (km3),1598.91920281865
2639,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2090,Water Consumption by Sector (km3),1609.08128905413
2640,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2095,Water Consumption by Sector (km3),1616.50058584256
2641,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,irrigation,2100,Water Consumption by Sector (km3),1612.8037513021
2642,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,1975,Water Consumption by Sector (km3),0.10038041326765
2643,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,1990,Water Consumption by Sector (km3),6.23069200297
2644,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2005,Water Consumption by Sector (km3),7.69382911882
2645,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2010,Water Consumption by Sector (km3),7.94842718222
2646,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2015,Water Consumption by Sector (km3),8.36136354259
2647,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2020,Water Consumption by Sector (km3),9.6624866104
2648,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2025,Water Consumption by Sector (km3),9.96516631797
2649,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2030,Water Consumption by Sector (km3),9.96132119772
2650,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2035,Water Consumption by Sector (km3),9.79769360051
2651,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2040,Water Consumption by Sector (km3),9.48477968064
2652,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2045,Water Consumption by Sector (km3),9.04067319766
2653,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2050,Water Consumption by Sector (km3),8.69219960549
2654,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2055,Water Consumption by Sector (km3),8.61124585924
2655,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2060,Water Consumption by Sector (km3),8.7677667448
2656,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2065,Water Consumption by Sector (km3),9.00189974655
2657,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2070,Water Consumption by Sector (km3),9.34503497542
2658,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2075,Water Consumption by Sector (km3),9.66078136147
2659,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2080,Water Consumption by Sector (km3),9.91193302046
2660,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2085,Water Consumption by Sector (km3),10.13930251897
2661,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2090,Water Consumption by Sector (km3),10.37333207396
2662,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2095,Water Consumption by Sector (km3),10.6578184118
2663,watConsumBySec,GCAM_SSP3,gcamv7p0,global,Sector,primary,2100,Water Consumption by Sector (km3),11.02886694226
2664,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,1975,Water Withdrawal by Sector (km3),933.926015921439
2665,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,1990,Water Withdrawal by Sector (km3),1364.69917507767
2666,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2005,Water Withdrawal by Sector (km3),1702.50507780283
2667,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2010,Water Withdrawal by Sector (km3),1881.14264665443
2668,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2015,Water Withdrawal by Sector (km3),2068.25860838515
2669,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2020,Water Withdrawal by Sector (km3),2112.29019437133
2670,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2025,Water Withdrawal by Sector (km3),2238.49928425663
2671,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2030,Water Withdrawal by Sector (km3),2365.27727898566
2672,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2035,Water Withdrawal by Sector (km3),2484.12512815322
2673,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2040,Water Withdrawal by Sector (km3),2587.44408926024
2674,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2045,Water Withdrawal by Sector (km3),2691.56839859729
2675,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2050,Water Withdrawal by Sector (km3),2767.26931044854
2676,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2055,Water Withdrawal by Sector (km3),2795.50031948389
2677,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2060,Water Withdrawal by Sector (km3),2813.48362650205
2678,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2065,Water Withdrawal by Sector (km3),2828.86934130805
2679,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2070,Water Withdrawal by Sector (km3),2838.88588652174
2680,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2075,Water Withdrawal by Sector (km3),2846.36253922815
2681,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2080,Water Withdrawal by Sector (km3),2857.99723189723
2682,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2085,Water Withdrawal by Sector (km3),2871.24951854527
2683,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2090,Water Withdrawal by Sector (km3),2887.79423456871
2684,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2095,Water Withdrawal by Sector (km3),2899.29572609317
2685,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,agriculture,2100,Water Withdrawal by Sector (km3),2891.05048922767
2686,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,1990,Water Withdrawal by Sector (km3),399.8375140609
2687,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2005,Water Withdrawal by Sector (km3),540.1564800258
2688,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2010,Water Withdrawal by Sector (km3),559.936770914
2689,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2015,Water Withdrawal by Sector (km3),567.9661611252
2690,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2020,Water Withdrawal by Sector (km3),534.6181914494
2691,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2025,Water Withdrawal by Sector (km3),530.0622566437
2692,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2030,Water Withdrawal by Sector (km3),514.6537843676
2693,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2035,Water Withdrawal by Sector (km3),485.6755063278
2694,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2040,Water Withdrawal by Sector (km3),444.2212429553
2695,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2045,Water Withdrawal by Sector (km3),399.827669752
2696,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2050,Water Withdrawal by Sector (km3),352.418012646
2697,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2055,Water Withdrawal by Sector (km3),310.7809651674
2698,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2060,Water Withdrawal by Sector (km3),276.7773903519
2699,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2065,Water Withdrawal by Sector (km3),255.5844386228
2700,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2070,Water Withdrawal by Sector (km3),244.0631133367
2701,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2075,Water Withdrawal by Sector (km3),222.4347584486
2702,watWithdrawBySec,GCAM_SSP3,gcamv7p0,global,Sector,electricity,2080,Water Withdrawal by Sector (km3),213.6508269411
