id,scenario,dataset,region,classLabel,class,x,units,value
5221,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),76.1803055555562
5222,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),88.7535555555563
5223,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),89.1497500000007
5224,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),87.601583333334
5225,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),98.1010102777786
5226,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),102.966235000001
5227,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),107.550725833334
5228,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),111.638414166668
5229,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),114.814081944445
5230,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),115.206335277779
5231,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),114.364799444445
5232,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),70.9590138888895
5233,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),1.50095861111112
5234,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),1.36696722222223
5235,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),0.907739166666674
5236,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),1.32060647222223
5237,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),1.39020810833334
5238,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),1.65201078611112
5239,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),2.06877985000002
5240,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),2.69735396666669
5241,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),3.43285453333336
5242,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),4.36418628888892
5243,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.486861111111115
5244,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2020,Electricity Generation by Fuel (TWh),2.41654614293613
5245,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2025,Electricity Generation by Fuel (TWh),3.68141405247503
5246,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2030,Electricity Generation by Fuel (TWh),5.22533271292782
5247,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2035,Electricity Generation by Fuel (TWh),7.04943990473339
5248,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2040,Electricity Generation by Fuel (TWh),9.34666125742785
5249,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2045,Electricity Generation by Fuel (TWh),11.2035889175945
5250,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,solar,2050,Electricity Generation by Fuel (TWh),11.9239808541307
5251,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2005,Electricity Generation by Fuel (TWh),0.0389988888888892
5252,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2010,Electricity Generation by Fuel (TWh),0.0519986111111115
5253,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2015,Electricity Generation by Fuel (TWh),1.11168055555556
5254,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2020,Electricity Generation by Fuel (TWh),3.16162259444447
5255,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2025,Electricity Generation by Fuel (TWh),4.5937473166667
5256,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2030,Electricity Generation by Fuel (TWh),6.55086207500005
5257,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2035,Electricity Generation by Fuel (TWh),9.02071660277785
5258,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2040,Electricity Generation by Fuel (TWh),12.3641947972223
5259,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2045,Electricity Generation by Fuel (TWh),14.7550049361112
5260,GCAM_SSP3,foresight_v1,Europe_Eastern,Fuel,wind,2050,Electricity Generation by Fuel (TWh),16.3368195361112
5261,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,1975,Population (Millions),61.848
5262,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,1990,Population (Millions),65.98
5263,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2005,Population (Millions),60.612
5264,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2010,Population (Millions),59.299
5265,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2015,Population (Millions),58.432
5266,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2020,Population (Millions),57.008
5267,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2025,Population (Millions),55.67
5268,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2030,Population (Millions),54.389
5269,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2035,Population (Millions),53.174
5270,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2040,Population (Millions),52.194
5271,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2045,Population (Millions),51.429
5272,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2050,Population (Millions),50.845
5273,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2055,Population (Millions),50.383
5274,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2060,Population (Millions),50.047
5275,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2065,Population (Millions),49.817
5276,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2070,Population (Millions),49.735
5277,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2075,Population (Millions),49.839
5278,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2080,Population (Millions),50.099
5279,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2085,Population (Millions),50.453
5280,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2090,Population (Millions),50.854
5281,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2095,Population (Millions),51.265
5282,GCAM_SSP3,foresight_v1,Europe_Eastern,Population,class1,2100,Population (Millions),51.664
5283,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),0.0119998444444445
5284,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.0279994861111113
5285,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),0.126924922222223
5286,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),0.361150720833336
5287,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),0.868102725166674
5288,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),1.70151153366668
5289,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),2.70956798672224
5290,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),3.8597958746667
5291,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),5.00282527466671
5292,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),5.66534744951949
5293,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,1990,Electricity Generation by Fuel (TWh),64.3578222222227
5294,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2005,Electricity Generation by Fuel (TWh),85.5067611111118
5295,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2010,Electricity Generation by Fuel (TWh),101.715972222223
5296,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2015,Electricity Generation by Fuel (TWh),125.53386388889
5297,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2020,Electricity Generation by Fuel (TWh),153.160261111112
5298,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2025,Electricity Generation by Fuel (TWh),174.700430277779
5299,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2030,Electricity Generation by Fuel (TWh),194.976801500002
5300,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2035,Electricity Generation by Fuel (TWh),210.235051138891
5301,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2040,Electricity Generation by Fuel (TWh),223.252674083335
5302,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2045,Electricity Generation by Fuel (TWh),238.091644722224
5303,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,coal,2050,Electricity Generation by Fuel (TWh),247.964225583335
5304,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,1990,Electricity Generation by Fuel (TWh),12.6529669444445
5305,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2005,Electricity Generation by Fuel (TWh),71.8409722222228
5306,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2010,Electricity Generation by Fuel (TWh),97.8340388888897
5307,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2015,Electricity Generation by Fuel (TWh),98.4217750000008
5308,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2020,Electricity Generation by Fuel (TWh),111.246151111112
5309,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2025,Electricity Generation by Fuel (TWh),127.033526111112
5310,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2030,Electricity Generation by Fuel (TWh),142.944257500001
5311,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2035,Electricity Generation by Fuel (TWh),154.654409166668
5312,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2040,Electricity Generation by Fuel (TWh),164.939060000001
5313,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2045,Electricity Generation by Fuel (TWh),178.995077750001
5314,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,gas,2050,Electricity Generation by Fuel (TWh),188.958921250002
5315,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),0.0799997222222229
5316,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),0.0939986111111119
5317,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),0.667986666666672
5318,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),3.42297777777781
5319,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),5.36491944444449
5320,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),7.1712694444445
5321,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),9.12666944444452
5322,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),10.8782333333334
5323,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),12.5252833333334
5324,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),11.8064055555557
5325,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),12.105338888889
5326,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),40.9569444444448
5327,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),72.8488888888895
5328,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),93.7430555555563
5329,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),98.5588888888897
5330,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),100.557500000001
5331,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),102.556111111112
5332,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),104.554722222223
5333,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),106.553333333334
5334,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),108.551944444445
5335,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),110.550555555556
5336,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),112.549166666668
5337,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),12.6088505555557
5338,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),21.9989681944446
5339,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),31.2700973888891
5340,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),39.3272744722225
5341,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),47.6112220361115
5342,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),57.1448044722227
5343,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),65.2301099361116
5344,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),7.16398388888895
5345,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),6.97291222222228
5346,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),2.49695166666669
5347,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),2.18470888888891
5348,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),1.31133358333334
5349,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),1.33868056944446
5350,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),1.42284481111112
5351,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),1.50303255000001
5352,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),1.64759539444446
5353,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),1.93312255277779
5354,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),2.09829186388891
5355,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.284830555555558
5356,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2020,Electricity Generation by Fuel (TWh),3.69097101007781
5357,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2025,Electricity Generation by Fuel (TWh),8.25230693041396
5358,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2030,Electricity Generation by Fuel (TWh),14.3939570215251
5359,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2035,Electricity Generation by Fuel (TWh),21.4298979745807
5360,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2040,Electricity Generation by Fuel (TWh),29.6563465896086
5361,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2045,Electricity Generation by Fuel (TWh),39.2567980486087
5362,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,solar,2050,Electricity Generation by Fuel (TWh),46.4328073160309
5363,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2005,Electricity Generation by Fuel (TWh),0.0689991666666672
5364,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2010,Electricity Generation by Fuel (TWh),3.05594444444447
5365,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2015,Electricity Generation by Fuel (TWh),12.5615833333334
5366,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2020,Electricity Generation by Fuel (TWh),17.3605006944446
5367,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2025,Electricity Generation by Fuel (TWh),21.8294985000002
5368,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2030,Electricity Generation by Fuel (TWh),27.1063242500002
5369,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2035,Electricity Generation by Fuel (TWh),32.4192688888892
5370,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2040,Electricity Generation by Fuel (TWh),38.1835523333336
5371,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2045,Electricity Generation by Fuel (TWh),32.8133278611114
5372,GCAM_SSP3,foresight_v1,Europe_Non_EU,Fuel,wind,2050,Electricity Generation by Fuel (TWh),34.3972965555558
5373,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,1975,Population (Millions),61.029
5374,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,1990,Population (Millions),78.577
5375,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2005,Population (Millions),91.004
5376,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2010,Population (Millions),94.995
5377,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2015,Population (Millions),100.665
5378,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2020,Population (Millions),105.803
5379,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2025,Population (Millions),110.891
5380,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2030,Population (Millions),115.766
5381,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2035,Population (Millions),120.18
5382,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2040,Population (Millions),124.3
5383,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2045,Population (Millions),128.37
5384,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2050,Population (Millions),132.432
5385,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2055,Population (Millions),136.336
5386,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2060,Population (Millions),140.071
5387,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2065,Population (Millions),143.624
5388,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2070,Population (Millions),147.171
5389,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2075,Population (Millions),150.888
5390,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2080,Population (Millions),154.859
5391,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2085,Population (Millions),159.027
5392,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2090,Population (Millions),163.345
5393,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2095,Population (Millions),167.771
5394,GCAM_SSP3,foresight_v1,Europe_Non_EU,Population,class1,2100,Population (Millions),172.28
5395,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),0.460003500000004
5396,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),0.77001208333334
5397,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.816967416666673
5398,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),0.639309666666672
5399,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),0.59974085555556
5400,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),1.92623147777779
5401,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),3.62635921944447
5402,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),5.4341000805556
5403,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),7.12141756111117
5404,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),8.60551918611118
5405,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),9.87520912500008
5406,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,1990,Electricity Generation by Fuel (TWh),0.0940004000000007
5407,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2005,Electricity Generation by Fuel (TWh),0.13200238888889
5408,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2010,Electricity Generation by Fuel (TWh),0.134994555555557
5409,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2015,Electricity Generation by Fuel (TWh),0.150837055555557
5410,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2020,Electricity Generation by Fuel (TWh),0.394677194444448
5411,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2025,Electricity Generation by Fuel (TWh),0.504609342500004
5412,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2030,Electricity Generation by Fuel (TWh),0.720512233888895
5413,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2035,Electricity Generation by Fuel (TWh),0.95209680472223
5414,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2040,Electricity Generation by Fuel (TWh),1.18694033777779
5415,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2045,Electricity Generation by Fuel (TWh),1.43623075166668
5416,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,coal,2050,Electricity Generation by Fuel (TWh),1.70559722944446
5417,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,1990,Electricity Generation by Fuel (TWh),0.198000916666668
5418,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2005,Electricity Generation by Fuel (TWh),0.639011888888894
5419,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2010,Electricity Generation by Fuel (TWh),3.28886269444447
5420,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2015,Electricity Generation by Fuel (TWh),0.300675208333336
5421,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2020,Electricity Generation by Fuel (TWh),0.649219822222227
5422,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2025,Electricity Generation by Fuel (TWh),0.753835905555562
5423,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2030,Electricity Generation by Fuel (TWh),1.07282699166668
5424,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2035,Electricity Generation by Fuel (TWh),1.43685296666668
5425,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2040,Electricity Generation by Fuel (TWh),1.8103398888889
5426,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2045,Electricity Generation by Fuel (TWh),2.32197474444446
5427,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,gas,2050,Electricity Generation by Fuel (TWh),2.8937237527778
5428,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),0.300001388888891
5429,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),1.65802777777779
5430,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),4.4648166666667
5431,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),4.99759166666671
5432,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),6.79816666666672
5433,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),7.01566333333339
5434,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),7.02107527777783
5435,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),7.02473805555561
5436,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),7.02730138888895
5437,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),6.28967888888894
5438,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),5.85015694444449
5439,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),155.14388888889
5440,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),173.933055555557
5441,GCAM_SSP3,foresight_v1,European Free Trade Association,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),165.391944444446
