id,scenario,dataset,region,classLabel,class,x,units,param,value
9276,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,14.23452778
9277,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,14.72802778
9278,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,15.22155556
9279,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,15.71508333
9280,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,16.20861111
9281,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,16.70211111
9282,GCAM_SSP5,foresight_v1,Indonesia,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,17.19563889
9283,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.558640556
9284,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,5.625051667
9285,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,14.12744889
9286,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,28.35197083
9287,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,46.0251875
9288,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,64.13729833
9289,GCAM_SSP5,foresight_v1,Indonesia,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,80.43600611
9290,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,15.33150833
9291,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,39.29829167
9292,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,34.14956667
9293,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,20.29068056
9294,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,23.96643417
9295,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,35.733328
9296,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,53.85605728
9297,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,80.14468222
9298,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,105.8144624
9299,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,119.8026776
9300,GCAM_SSP5,foresight_v1,Indonesia,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,127.2918961
9301,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.000999986
9302,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.004996972
9303,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,3.992279303
9304,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,30.10983683
9305,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,89.18878993
9306,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,169.6514022
9307,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,261.2529937
9308,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,350.7575509
9309,GCAM_SSP5,foresight_v1,Indonesia,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,429.7564749
9310,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.003999944
9311,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.003997583
9312,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,1.230815306
9313,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,4.443175583
9314,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,11.23758864
9315,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,23.51155169
9316,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,42.41247114
9317,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,66.78542097
9318,GCAM_SSP5,foresight_v1,Indonesia,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,92.52300444
9341,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,8.720871111
9342,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,14.50977778
9343,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,28.31961667
9344,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,33.04757778
9345,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,31.12375917
9346,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,36.29078622
9347,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,38.89177294
9348,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,40.22295406
9349,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,40.18344969
9350,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,39.01675892
9351,GCAM_SSP5,foresight_v1,Japan,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,36.29504933
9352,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,122.6842222
9353,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,292.8703889
9354,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,310.9087222
9355,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,353.8912778
9356,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,409.0698444
9357,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,435.5803386
9358,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,460.7586756
9359,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,472.8183197
9360,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,476.0561794
9361,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,477.77879
9362,GCAM_SSP5,foresight_v1,Japan,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,471.4031491
9363,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,168.4466944
9364,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,247.7082778
9365,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,325.7824167
9366,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,409.3461944
9367,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,449.5084556
9368,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,482.0979556
9369,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,520.97645
9370,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,546.9749806
9371,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,568.5906933
9372,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,599.5529922
9373,GCAM_SSP5,foresight_v1,Japan,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,623.9964325
9374,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,1.740977778
9375,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,3.22595
9376,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,2.631963889
9377,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,2.593791667
9378,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,4.763191667
9379,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,6.564305556
9380,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,8.903169444
9381,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,11.01129167
9382,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,12.84786667
9383,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,12.92680278
9384,GCAM_SSP5,foresight_v1,Japan,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,13.08083611
9385,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,87.90194444
9386,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,76.925
9387,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,83.8
9388,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,87.11805556
9389,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,87.36944444
9390,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,87.62111111
9391,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,87.87277778
9392,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,88.12416667
9393,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,88.37583333
9394,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,88.6275
9395,GCAM_SSP5,foresight_v1,Japan,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,88.87888889
9396,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,202.2691667
9397,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,304.75
9398,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,288.225
9399,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,9.432611111
9400,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,8.717055556
9401,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,17.75038889
9402,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,38.15216667
9403,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,64.56419444
9404,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,88.99255556
9405,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,114.1099167
9406,GCAM_SSP5,foresight_v1,Japan,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,133.4858333
9407,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,250.1766111
9408,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,135.5297778
9409,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,95.91860278
9410,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,97.67535278
9411,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,70.18930222
9412,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,58.02698553
9413,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,50.55897286
9414,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,49.90273081
9415,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,49.44671992
9416,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,49.95492167
9417,GCAM_SSP5,foresight_v1,Japan,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,48.47546372
9418,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,0.066999167
9419,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.419977778
9420,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,3.542944444
9421,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,34.78583333
9422,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,54.33371151
9423,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,76.91787155
9424,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,112.9679432
9425,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,147.7022501
9426,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,177.6615663
9427,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,183.9377239
9428,GCAM_SSP5,foresight_v1,Japan,Fuel,solar,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,195.9231525
9429,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,1.750972222
9430,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,4.016944444
9431,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,5.577388889
9432,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,10.45342014
9433,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,15.73385736
9434,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,24.98460308
9435,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,36.15483086
9436,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,49.57930308
9437,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,61.01388144
9438,GCAM_SSP5,foresight_v1,Japan,Fuel,wind,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,71.68640794
9461,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,3.045837222
9462,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,0.657953667
9463,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,0.9505225
9464,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,5.395334039
9465,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,11.13836541
9466,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,19.42908405
9467,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,28.48271024
9468,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,35.60657217
9469,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,39.60852761
9470,GCAM_SSP5,foresight_v1,Mexico,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,40.46490736
9471,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,7.773575
9472,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,32.74025
9473,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,32.27975833
9474,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,33.79102778
9475,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,40.53859583
9476,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,48.38685494
9477,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,59.9519115
9478,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,73.42458308
9479,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,86.20857669
9480,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,97.57639025
9481,GCAM_SSP5,foresight_v1,Mexico,Fuel,coal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,107.2884999
9482,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,14.45921667
9483,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,93.69304444
9484,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,136.3135889
9485,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,171.9847472
9486,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,191.5941222
9487,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,233.4392222
9488,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,305.1637417
9489,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,398.9475778
9490,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,496.6445139
9491,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,593.4429914
9492,GCAM_SSP5,foresight_v1,Mexico,Fuel,gas,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,684.4210408
9493,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,5.123725
9494,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,7.298611111
9495,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,6.617538889
9496,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,6.327813889
9497,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,8.356725
9498,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,10.82101389
9499,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,14.41921944
9500,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,18.23675278
9501,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,21.26656111
9502,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,19.84768889
9503,GCAM_SSP5,foresight_v1,Mexico,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,21.07494722
9504,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,23.478
9505,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,27.709
9506,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,37.13111111
9507,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,30.815
9508,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,30.87916667
9509,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,30.94333333
9510,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,31.00722222
9511,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,31.07138889
9512,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),elecByTechTWh,31.13555556
9513,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),elecByTechTWh,31.19972222
9514,GCAM_SSP5,foresight_v1,Mexico,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),elecByTechTWh,31.26388889
9515,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,1990,Electricity Generation by Fuel (TWh),elecByTechTWh,2.936844444
9516,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2005,Electricity Generation by Fuel (TWh),elecByTechTWh,10.804425
9517,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2010,Electricity Generation by Fuel (TWh),elecByTechTWh,5.878591667
9518,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2015,Electricity Generation by Fuel (TWh),elecByTechTWh,11.57120556
9519,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),elecByTechTWh,11.9298664
9520,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),elecByTechTWh,12.98807245
9521,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),elecByTechTWh,14.88348037
9522,GCAM_SSP5,foresight_v1,Mexico,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),elecByTechTWh,17.37381827
