"","scenario","subRegion","param","aggregate","class","x","value"
"13357","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2005,8.49099722222229
"13358","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2010,9.6739972222223
"13359","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2015,11.8039972222223
"13360","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2020,14.1267511111112
"13361","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2025,15.415996638889
"13362","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2030,17.788233638889
"13363","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2035,20.6054917500002
"13364","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2040,23.5471760000002
"13365","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2045,26.8874115833335
"13366","GCAM_SSP5","Canada","elecByTechTWh","sum","biomass",2050,29.7085486944447
"13367","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",1990,82.2196666666673
"13368","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2005,100.586055555556
"13369","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2010,79.5409166666673
"13370","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2015,65.1760000000005
"13371","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2020,87.4953277777785
"13372","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2025,100.179648500001
"13373","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2030,116.346212250001
"13374","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2035,133.919223361112
"13375","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2040,153.065992527779
"13376","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2045,174.322770055557
"13377","GCAM_SSP5","Canada","elecByTechTWh","sum","coal",2050,192.082265944446
"13378","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",1990,9.67696708333341
"13379","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2005,40.1609388888892
"13380","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2010,52.2908700000004
"13381","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2015,67.9988361111117
"13382","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2020,85.9619872222229
"13383","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2025,100.56259388889
"13384","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2030,125.150315833334
"13385","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2035,156.784289722223
"13386","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2040,195.791958333335
"13387","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2045,244.379378888891
"13388","GCAM_SSP5","Canada","elecByTechTWh","sum","gas",2050,289.20969277778
"13389","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2020,1.68200277777779
"13390","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2025,2.86798611111113
"13391","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2030,3.62353305555558
"13392","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2035,3.62358638888892
"13393","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2040,3.62310333333336
"13394","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2045,3.62241111111114
"13395","GCAM_SSP5","Canada","elecByTechTWh","sum","geothermal",2050,3.6212716666667
"13396","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",1990,296.763888888891
"13397","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2005,361.947222222225
"13398","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2010,354.383333333336
"13399","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2015,382.336111111114
"13400","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2020,388.913888888892
"13401","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2025,395.647222222225
"13402","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2030,402.380555555559
"13403","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2035,409.111111111114
"13404","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2040,415.844444444448
"13405","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2045,422.577777777781
"13406","GCAM_SSP5","Canada","elecByTechTWh","sum","hydro",2050,429.311111111115
"13407","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",1990,72.9668611111117
"13408","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2005,92.0397500000007
"13409","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2010,90.6577500000007
"13410","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2015,101.808722222223
"13411","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2020,124.13073888889
"13412","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2025,140.656117222223
"13413","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2030,164.71998388889
"13414","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2035,193.549447777779
"13415","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2040,222.579319722224
"13416","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2045,251.946097500002
"13417","GCAM_SSP5","Canada","elecByTechTWh","sum","nuclear",2050,273.819425000002
"13418","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",1990,16.4679694444446
"13419","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2005,15.6509694444446
"13420","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2010,8.33799444444451
"13421","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2015,7.93499722222229
"13422","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2020,8.37572263888896
"13423","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2025,10.2143210555556
"13424","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2030,14.8316644166668
"13425","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2035,20.1389411944446
"13426","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2040,26.6897181111113
"13427","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2045,34.9926647500003
"13428","GCAM_SSP5","Canada","elecByTechTWh","sum","refined liquids",2050,42.0120485000003
"13429","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2005,0.0169999722222224
"13430","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2010,0.254999444444446
"13431","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2015,2.89500000000002
"13432","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2020,4.16652821752781
"13433","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2025,7.91016353027784
"13434","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2030,14.5497828099168
"13435","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2035,23.625046896278
"13436","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2040,35.0585894270003
"13437","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2045,45.920689443667
"13438","GCAM_SSP5","Canada","elecByTechTWh","sum","solar",2050,57.3953985666949
"13439","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2005,1.56699722222223
"13440","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2010,8.72397222222229
"13441","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2015,26.4459444444447
"13442","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2020,38.4589675000003
"13443","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2025,46.531799166667
"13444","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2030,58.384068055556
"13445","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2035,73.078156944445
"13446","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2040,87.089568333334
"13447","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2045,84.2193052777784
"13448","GCAM_SSP5","Canada","elecByTechTWh","sum","wind",2050,91.7292436111118
"13449","GCAM_SSP5","Canada","pop","sum","class1",1975,23.059
"13450","GCAM_SSP5","Canada","pop","sum","class1",1990,27.541
"13451","GCAM_SSP5","Canada","pop","sum","class1",2005,32.164
"13452","GCAM_SSP5","Canada","pop","sum","class1",2010,34.148
"13453","GCAM_SSP5","Canada","pop","sum","class1",2015,36.027
"13454","GCAM_SSP5","Canada","pop","sum","class1",2020,38.681
"13455","GCAM_SSP5","Canada","pop","sum","class1",2025,41.731
"13456","GCAM_SSP5","Canada","pop","sum","class1",2030,44.88
"13457","GCAM_SSP5","Canada","pop","sum","class1",2035,48.036
"13458","GCAM_SSP5","Canada","pop","sum","class1",2040,51.317
"13459","GCAM_SSP5","Canada","pop","sum","class1",2045,54.811
"13460","GCAM_SSP5","Canada","pop","sum","class1",2050,58.522
"13461","GCAM_SSP5","Canada","pop","sum","class1",2055,62.356
"13462","GCAM_SSP5","Canada","pop","sum","class1",2060,66.262
"13463","GCAM_SSP5","Canada","pop","sum","class1",2065,70.03
"13464","GCAM_SSP5","Canada","pop","sum","class1",2070,73.555
"13465","GCAM_SSP5","Canada","pop","sum","class1",2075,76.86
"13466","GCAM_SSP5","Canada","pop","sum","class1",2080,79.931
"13467","GCAM_SSP5","Canada","pop","sum","class1",2085,82.553
"13468","GCAM_SSP5","Canada","pop","sum","class1",2090,84.673
"13469","GCAM_SSP5","Canada","pop","sum","class1",2095,86.344
"13470","GCAM_SSP5","Canada","pop","sum","class1",2100,87.658
"13471","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",1975,0.5688486895
"13472","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",1990,0.7303528029
"13473","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2005,1.0047588351
"13474","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2010,1.149337834
"13475","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2015,1.4120041463
"13476","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2020,1.745798473
"13477","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2025,2.083316181
"13478","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2030,2.477756408
"13479","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2035,2.685489251
"13480","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2040,2.763977676
"13481","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2045,2.835732193
"13482","GCAM_SSP5","Canada","watWithdrawBySec","sum","agriculture",2050,2.885784052
"13483","GCAM_SSP5","Canada","watWithdrawBySec","sum","desalination",2050,2.13466e-10
"13484","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",1990,19.8350765
"13485","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2005,26.4700865
"13486","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2010,26.1819967
"13487","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2015,27.6033453
"13488","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2020,25.9887381
"13489","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2025,25.7487219
"13490","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2030,25.404855
"13491","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2035,24.7137425
"13492","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2040,23.6618552
"13493","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2045,22.5581716
"13494","GCAM_SSP5","Canada","watWithdrawBySec","sum","electricity",2050,21.2538154
"13495","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",1975,2.75709913
"13496","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",1990,4.76906756
"13497","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2005,6.13290704
"13498","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2010,5.30264413
"13499","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2015,5.22315619
"13500","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2020,5.59888794
"13501","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2025,6.03684847
"13502","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2030,6.48911125
"13503","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2035,6.92206394
"13504","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2040,7.36035527
"13505","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2045,7.83888482
"13506","GCAM_SSP5","Canada","watWithdrawBySec","sum","industry",2050,8.35554822
"13507","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",1975,0.0078591276
"13508","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",1990,0.290405983
"13509","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2005,0.444811576
"13510","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2010,0.434450471
"13511","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2015,0.419607153
"13512","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2020,0.49130597
"13513","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2025,0.56775224
"13514","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2030,0.65518796
"13515","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2035,0.73410965
"13516","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2040,0.81978778
"13517","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2045,0.90639879
"13518","GCAM_SSP5","Canada","watWithdrawBySec","sum","livestock",2050,0.9907734
"13519","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",1975,0.24608371
"13520","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",1990,0.509992534
"13521","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2005,0.630800148
"13522","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2010,0.630461987
"13523","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2015,0.660431139
"13524","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2020,0.641018336
"13525","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2025,0.653457526
"13526","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2030,0.662967984
"13527","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2035,0.658768437
"13528","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2040,0.641088454
"13529","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2045,0.62742225
"13530","GCAM_SSP5","Canada","watWithdrawBySec","sum","mining",2050,0.622897229
"13531","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",1975,4.21850594
"13532","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",1990,5.03840205
"13533","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2005,5.75409631
"13534","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2010,5.32320346
"13535","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2015,4.88800419
"13536","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2020,5.25418249
"13537","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2025,5.65334821
"13538","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2030,6.11568391
"13539","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2035,6.64765236
"13540","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2040,7.2185927
"13541","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2045,7.81233878
"13542","GCAM_SSP5","Canada","watWithdrawBySec","sum","municipal",2050,8.40994878
"13543","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",1990,2.00649972222224
"13544","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2005,2.06202805555557
"13545","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2010,3.17341055555558
"13546","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2015,4.53402861111115
"13547","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2020,10.4316036111112
"13548","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2025,17.5388644444446
"13549","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2030,27.2154847222224
"13550","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2035,38.9063272222225
"13551","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2040,50.1064997777782
"13552","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2045,60.1667302777783
"13553","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","biomass",2050,69.056958194445
"13554","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",1990,0.0430000055555559
"13555","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2005,2.49100305555558
"13556","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2010,3.02300916666669
"13557","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2015,6.50200027777783
"13558","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2020,13.1795180555557
"13559","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2025,18.8579246111113
"13560","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2030,25.8155456388891
"13561","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2035,33.9134962222225
"13562","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2040,42.2292448888892
"13563","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2045,50.1817554166671
"13564","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","coal",2050,57.6045288888893
"13565","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",1990,3.58832888888892
"13566","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2005,11.942388888889
"13567","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2010,16.1932361111112
"13568","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2015,21.5842243611113
"13569","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2020,33.7152670000003
"13570","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2025,46.1804095833337
"13571","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2030,63.3880704444449
"13572","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2035,84.9699981944451
"13573","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2040,107.603978333334
"13574","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2045,129.521733444445
"13575","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","gas",2050,149.651836111112
"13576","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",1990,0.805000000000006
"13577","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2005,2.6360027777778
"13578","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2010,3.27400833333336
"13579","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2015,3.85700277777781
"13580","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2020,8.00398611111117
"13581","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2025,9.91418333333341
"13582","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2030,9.92239444444452
"13583","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2035,9.92685555555563
"13584","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2040,9.92941944444452
"13585","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2045,9.93515833333341
"13586","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","geothermal",2050,9.93252777777786
"13587","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",1990,13.6647222222223
"13588","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2005,20.6535833333335
"13589","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2010,23.4658333333335
"13590","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2015,23.6323055555557
"13591","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2020,25.2010555555558
"13592","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2025,26.7698055555558
"13593","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2030,28.3386111111113
"13594","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2035,29.9072222222225
"13595","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2040,31.4761111111114
"13596","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2045,33.0447222222225
"13597","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","hydro",2050,34.6136111111114
"13598","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","nuclear",2040,6.39222250000005
"13599","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","nuclear",2045,16.9502758333335
"13600","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","nuclear",2050,29.5101088888891
"13601","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",1990,34.7118888888892
"13602","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2005,64.7087805555561
"13603","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2010,62.1628694444449
"13604","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2015,61.8390027777783
"13605","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2020,69.2926072222228
"13606","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2025,77.6266113888895
"13607","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2030,91.0756808333341
"13608","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2035,106.045730277779
"13609","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2040,119.397062500001
"13610","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2045,132.668861944445
"13611","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","refined liquids",2050,147.348235277779
"13612","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2005,0.0373611111111114
"13613","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2010,0.0332222222222225
"13614","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2015,0.662083333333339
"13615","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2020,5.34692576328476
"13616","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2025,12.8987113028462
"13617","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2030,25.5135907159102
"13618","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2035,43.4875352296492
"13619","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2040,64.8119765582327
"13620","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2045,86.6087502532885
"13621","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","solar",2050,104.366940236698
"13622","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2005,0.386361111111114
"13623","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2010,0.698308333333339
"13624","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2015,3.67935888888892
"13625","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2020,13.4931994444446
"13626","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2025,27.515567777778
"13627","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2030,50.1227069444449
"13628","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2035,80.4177936111118
"13629","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2040,113.803905555556
"13630","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2045,143.357366944446
"13631","GCAM_SSP5","Central America and Caribbean","elecByTechTWh","sum","wind",2050,164.287023055557
"13632","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",1975,45.127
"13633","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",1990,59.989
"13634","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2005,75.932
"13635","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2010,80.984
"13636","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2015,86.156
"13637","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2020,88.799
"13638","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2025,90.361
"13639","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2030,91.104
"13640","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2035,91.254
"13641","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2040,90.76
"13642","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2045,89.64
"13643","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2050,87.951
"13644","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2055,85.812
"13645","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2060,83.283
"13646","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2065,80.659
"13647","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2070,77.963
"13648","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2075,75.2
"13649","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2080,72.344
"13650","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2085,69.403
"13651","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2090,66.384
"13652","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2095,63.241
"13653","GCAM_SSP5","Central America and Caribbean","pop","sum","class1",2100,59.99
"13654","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",1975,7.973491807
"13655","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",1990,10.12818765
"13656","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2005,5.745282398
"13657","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2010,5.802424993
"13658","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2015,6.58907511
"13659","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2020,7.108183074
"13660","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2025,7.567070049
"13661","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2030,8.020831375
"13662","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2035,8.54770649
"13663","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2040,9.041816498
"13664","GCAM_SSP5","Central America and Caribbean","watWithdrawBySec","sum","agriculture",2045,9.48246628
