scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,45.84759094
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,48.74280732
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,55.32176653
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,59.92141171
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,64.58661903
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,68.84880833
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,73.29820347
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,77.61427961
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,82.72743806
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,biomass,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,88.93725806
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,1990,Year,Vint_1990,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,1990,29.05416667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2005,Year,Vint_2005,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2005,77.61374722
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2010,Year,Vint_2010,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2010,124.3822194
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2015,Year,Vint_2015,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2015,198.3415
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,279.3511444
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,336.0174328
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,381.0154639
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,414.2042892
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,446.0864442
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,484.1529267
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,524.6820625
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,603.0143919
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,653.6497511
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,723.5496292
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,786.1488564
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,838.3819428
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,815.50338
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,821.2025039
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,825.5717769
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,835.63652
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,coal,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,847.4809833
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,1990,Year,Vint_1990,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,1990,25.44896667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2005,Year,Vint_2005,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2005,223.9876389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2010,Year,Vint_2010,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2010,295.3828861
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2015,Year,Vint_2015,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2015,322.6959389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,427.2227389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,509.0402111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,581.1975389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,630.1925556
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,679.6856306
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,740.8290583
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,789.6704722
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,895.8697236
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,961.887485
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,952.4564522
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,964.830705
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,981.0415272
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,1038.491959
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,1079.203816
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,1082.596855
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,1078.849894
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,gas,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,1033.149677
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,1990,Year,Vint_1990,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,1990,5.466997222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2005,Year,Vint_2005,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2005,9.904
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2010,Year,Vint_2010,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2010,9.931
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2015,Year,Vint_2015,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2015,11.045
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,18.25126111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,24.66732778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,30.91163056
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,36.46342778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,42.14432222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,40.59584167
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,43.04660556
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,49.69488056
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,51.86806389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,55.570575
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,57.40738056
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,57.95422222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,58.91121111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,58.357075
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,58.92758611
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,58.94575833
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,geothermal,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,60.08928056
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,1990,Year,Vint_1990,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,1990,39.28305556
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2005,Year,Vint_2005,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2005,55.62277778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2010,Year,Vint_2010,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2010,70.60583333
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2015,Year,Vint_2015,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2015,114.3233333
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,118.7527778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,123.1822222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,127.6116667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,132.0408333
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,136.4702778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,140.8997222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,145.3291667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,149.7586111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,154.1877778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,158.6172222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,163.0466667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,167.4761111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,171.9052778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,176.3347222
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,180.7641667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,185.1936111
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,hydro,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,189.6227778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,3.641195833
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,8.203963889
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,13.87971861
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,20.22211167
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,28.05190167
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,38.48105389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,50.64728333
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,69.74877861
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,82.73010667
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,98.47575806
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2070,Year,Vint_2070,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2070,112.0478856
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2075,Year,Vint_2075,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2075,124.8729389
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2080,Year,Vint_2080,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2080,135.1308928
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2085,Year,Vint_2085,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2085,144.07852
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2090,Year,Vint_2090,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2090,150.2832069
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2095,Year,Vint_2095,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2095,155.6614778
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,nuclear,2100,Year,Vint_2100,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2100,160.624375
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,1990,Year,Vint_1990,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,1990,53.24313889
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2005,Year,Vint_2005,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2005,32.38818556
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2010,Year,Vint_2010,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2010,28.4325
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2015,Year,Vint_2015,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2015,13.49430556
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2020,Year,Vint_2020,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2020,12.96413306
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2025,Year,Vint_2025,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2025,14.58771039
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2030,Year,Vint_2030,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2030,16.06262728
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2035,Year,Vint_2035,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2035,16.72019844
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2040,Year,Vint_2040,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2040,18.58772006
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2045,Year,Vint_2045,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2045,20.42978706
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2050,Year,Vint_2050,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2050,21.46761931
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2055,Year,Vint_2055,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2055,25.99973472
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2060,Year,Vint_2060,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2060,22.61169756
scenY,Southeast Asia,Southeast Asia,Electricity Generation by Fuel (TWh),Sources,refined liquids,2065,Year,Vint_2065,Electricity Generation by Fuel (TWh),sum,Fuel,pal_metis,scenY,origQuery,EJ,2065,22.33163029
