scenario,region,subRegion,param,class,x,units,aggregate,value
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2100,Water Withdrawal by Sector (km3),sum,3765.567191
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2015,Water Withdrawal by Sector (km3),sum,3443.947907
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2025,Water Withdrawal by Sector (km3),sum,2063.828023
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2050,Water Withdrawal by Sector (km3),sum,1797.342865
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2075,Water Withdrawal by Sector (km3),sum,1901.897535
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2100,Water Withdrawal by Sector (km3),sum,1294.634863
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2015,Water Withdrawal by Sector (km3),sum,1883.630026
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2025,Water Withdrawal by Sector (km3),sum,2302.702259
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2050,Water Withdrawal by Sector (km3),sum,1459.429473
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2075,Water Withdrawal by Sector (km3),sum,1779.304986
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2100,Water Withdrawal by Sector (km3),sum,1649.055349
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2015,Water Withdrawal by Sector (km3),sum,3256.331286
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2025,Water Withdrawal by Sector (km3),sum,2127.439579
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,2300.143926
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,1644.991619
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,3272.908145
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),biomass,2025,Electricity Generation by Fuel (TWh),sum,3080.095062
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),biomass,2050,Electricity Generation by Fuel (TWh),sum,1337.426966
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),biomass,2075,Electricity Generation by Fuel (TWh),sum,2913.400171
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),biomass,2100,Electricity Generation by Fuel (TWh),sum,2275.630714
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),coal,2015,Electricity Generation by Fuel (TWh),sum,2472.508668
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),coal,2025,Electricity Generation by Fuel (TWh),sum,3864.012757
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),coal,2050,Electricity Generation by Fuel (TWh),sum,1394.809039
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),coal,2075,Electricity Generation by Fuel (TWh),sum,3328.76571
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),coal,2100,Electricity Generation by Fuel (TWh),sum,1434.316304
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),gas,2015,Electricity Generation by Fuel (TWh),sum,2370.743666
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),gas,2025,Electricity Generation by Fuel (TWh),sum,1444.829261
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),gas,2050,Electricity Generation by Fuel (TWh),sum,1238.973872
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),gas,2075,Electricity Generation by Fuel (TWh),sum,762.1263811
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),gas,2100,Electricity Generation by Fuel (TWh),sum,1499.505859
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),geothermal,2015,Electricity Generation by Fuel (TWh),sum,1601.621928
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),geothermal,2025,Electricity Generation by Fuel (TWh),sum,1573.122343
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),geothermal,2050,Electricity Generation by Fuel (TWh),sum,2312.846215
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),geothermal,2075,Electricity Generation by Fuel (TWh),sum,1652.894364
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),geothermal,2100,Electricity Generation by Fuel (TWh),sum,2392.385737
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),hydro,2015,Electricity Generation by Fuel (TWh),sum,3213.492331
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),hydro,2025,Electricity Generation by Fuel (TWh),sum,1576.422345
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),hydro,2050,Electricity Generation by Fuel (TWh),sum,1459.835367
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),hydro,2075,Electricity Generation by Fuel (TWh),sum,1825.157881
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),hydro,2100,Electricity Generation by Fuel (TWh),sum,3270.681677
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),nuclear,2025,Electricity Generation by Fuel (TWh),sum,2025.103726
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),nuclear,2050,Electricity Generation by Fuel (TWh),sum,3070.406358
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),nuclear,2075,Electricity Generation by Fuel (TWh),sum,1636.184966
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),nuclear,2100,Electricity Generation by Fuel (TWh),sum,2283.977581
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),refined liquids,2015,Electricity Generation by Fuel (TWh),sum,1444.146486
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),refined liquids,2025,Electricity Generation by Fuel (TWh),sum,3849.109662
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),refined liquids,2050,Electricity Generation by Fuel (TWh),sum,679.1437916
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),refined liquids,2075,Electricity Generation by Fuel (TWh),sum,1897.670153
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),refined liquids,2100,Electricity Generation by Fuel (TWh),sum,1153.148121
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),solar,2015,Electricity Generation by Fuel (TWh),sum,1941.9575
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),solar,2025,Electricity Generation by Fuel (TWh),sum,2279.696222
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),solar,2050,Electricity Generation by Fuel (TWh),sum,1532.580492
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),solar,2075,Electricity Generation by Fuel (TWh),sum,3207.525353
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),solar,2100,Electricity Generation by Fuel (TWh),sum,2575.765126
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),wind,2015,Electricity Generation by Fuel (TWh),sum,1325.365943
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),wind,2025,Electricity Generation by Fuel (TWh),sum,1737.911971
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),wind,2050,Electricity Generation by Fuel (TWh),sum,1268.558115
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),wind,2075,Electricity Generation by Fuel (TWh),sum,1713.905344
Scenario 3,CA,CA,Electricity Generation by Fuel (TWh),wind,2100,Electricity Generation by Fuel (TWh),sum,2409.013859
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),agriculture,2015,Water Withdrawal by Sector (km3),sum,1039.701235
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),agriculture,2025,Water Withdrawal by Sector (km3),sum,1481.234448
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),agriculture,2050,Water Withdrawal by Sector (km3),sum,3400.173938
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),agriculture,2075,Water Withdrawal by Sector (km3),sum,1490.996418
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),agriculture,2100,Water Withdrawal by Sector (km3),sum,801.4423998
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),desalination,2015,Water Withdrawal by Sector (km3),sum,2737.410176
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),desalination,2025,Water Withdrawal by Sector (km3),sum,2509.410354
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),desalination,2050,Water Withdrawal by Sector (km3),sum,1473.025878
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),desalination,2075,Water Withdrawal by Sector (km3),sum,1465.004423
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),desalination,2100,Water Withdrawal by Sector (km3),sum,3207.038686
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),electricity,2015,Water Withdrawal by Sector (km3),sum,1238.379822
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),electricity,2025,Water Withdrawal by Sector (km3),sum,1839.785518
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),electricity,2050,Water Withdrawal by Sector (km3),sum,3683.236541
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),electricity,2075,Water Withdrawal by Sector (km3),sum,2108.73275
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),electricity,2100,Water Withdrawal by Sector (km3),sum,2191.045757
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2015,Water Withdrawal by Sector (km3),sum,1540.955176
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2025,Water Withdrawal by Sector (km3),sum,1209.079486
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2050,Water Withdrawal by Sector (km3),sum,4367.754769
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2075,Water Withdrawal by Sector (km3),sum,1648.172633
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),industry,2100,Water Withdrawal by Sector (km3),sum,4170.693667
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2015,Water Withdrawal by Sector (km3),sum,1475.090986
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2025,Water Withdrawal by Sector (km3),sum,2003.987316
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2050,Water Withdrawal by Sector (km3),sum,3328.779318
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2075,Water Withdrawal by Sector (km3),sum,3993.824422
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),livestock,2100,Water Withdrawal by Sector (km3),sum,1305.108935
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2015,Water Withdrawal by Sector (km3),sum,3145.567281
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2025,Water Withdrawal by Sector (km3),sum,2087.033897
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2050,Water Withdrawal by Sector (km3),sum,3336.378923
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2075,Water Withdrawal by Sector (km3),sum,2316.38309
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),mining,2100,Water Withdrawal by Sector (km3),sum,3053.298379
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2015,Water Withdrawal by Sector (km3),sum,3169.458464
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2025,Water Withdrawal by Sector (km3),sum,2496.665445
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2050,Water Withdrawal by Sector (km3),sum,2267.884389
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2075,Water Withdrawal by Sector (km3),sum,2931.136951
Scenario 3,CA,CA,Water Withdrawal by Sector (km3),municipal,2100,Water Withdrawal by Sector (km3),sum,1735.92154
Scenario 1,CA,CA,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,1322.581128
Scenario 1,CA,CA,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,1173.546855
Scenario 1,CA,CA,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,1246.465444
Scenario 1,CA,CA,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,1896.782549
Scenario 1,CA,CA,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,2520.981796
Scenario 1,CA,CA,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,2400.37087
Scenario 1,CA,CA,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,3269.441621
Scenario 1,CA,CA,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,3230.141463
Scenario 1,CA,CA,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,2172.280105
Scenario 1,CA,CA,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,2802.726684
Scenario 1,CA,CA,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,1353.021533
Scenario 1,CA,CA,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,2991.0519
Scenario 1,CA,CA,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,2769.541773
Scenario 1,CA,CA,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,1683.487787
Scenario 1,CA,CA,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,2308.50671
Scenario 1,CA,CA,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,703.5364315
Scenario 1,CA,CA,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,1617.569764
Scenario 1,CA,CA,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,2257.292266
Scenario 1,CA,CA,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,3256.364444
Scenario 1,CA,CA,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,2015.685248
Scenario 1,CA,CA,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,3891.411837
Scenario 1,CA,CA,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,2259.260662
Scenario 1,CA,CA,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,2533.074087
Scenario 1,CA,CA,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,1652.457324
Scenario 1,CA,CA,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,1892.815881
Scenario 1,CA,CA,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,1996.42222
Scenario 1,CA,CA,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,1203.286322
Scenario 1,CA,CA,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,2428.570644
Scenario 1,CA,CA,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,3260.83237
Scenario 1,CA,CA,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,1722.395723
Scenario 1,CA,CA,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,2425.572672
Scenario 1,CA,CA,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,1573.47987
Scenario 1,CA,CA,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,567.989694
Scenario 1,CA,CA,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,1121.898858
Scenario 1,CA,CA,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,1897.275308
Scenario 1,CA,CA,Ag Production (Mt),Wheat,2015,Ag Production (Mt),sum,2438.278915
Scenario 1,CA,CA,Ag Production (Mt),Wheat,2025,Ag Production (Mt),sum,1571.824996
Scenario 1,CA,CA,Ag Production (Mt),Wheat,2050,Ag Production (Mt),sum,2276.436253
Scenario 1,CA,CA,Ag Production (Mt),Wheat,2075,Ag Production (Mt),sum,1352.145658
Scenario 1,CA,CA,Ag Production (Mt),Wheat,2100,Ag Production (Mt),sum,1158.651617
Scenario 2,CA,CA,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,3817.185557
Scenario 2,CA,CA,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,2674.509179
Scenario 2,CA,CA,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,4144.621191
Scenario 2,CA,CA,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,3724.848247
Scenario 2,CA,CA,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,2107.435443
Scenario 2,CA,CA,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,1587.023121
Scenario 2,CA,CA,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,3744.305188
Scenario 2,CA,CA,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1788.730878
Scenario 2,CA,CA,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,2136.784779
Scenario 2,CA,CA,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,1628.033621
Scenario 2,CA,CA,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,2775.932994
Scenario 2,CA,CA,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,1553.105977
Scenario 2,CA,CA,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,1783.985729
Scenario 2,CA,CA,Ag Production (Mt),MiscCrop,2075,Ag Production (Mt),sum,2283.054317
Scenario 2,CA,CA,Ag Production (Mt),MiscCrop,2100,Ag Production (Mt),sum,1739.632156
Scenario 2,CA,CA,Ag Production (Mt),OilCrop,2015,Ag Production (Mt),sum,1611.08215
Scenario 2,CA,CA,Ag Production (Mt),OilCrop,2025,Ag Production (Mt),sum,692.2441891
Scenario 2,CA,CA,Ag Production (Mt),OilCrop,2050,Ag Production (Mt),sum,1239.645773
Scenario 2,CA,CA,Ag Production (Mt),OilCrop,2075,Ag Production (Mt),sum,3309.508653
Scenario 2,CA,CA,Ag Production (Mt),OilCrop,2100,Ag Production (Mt),sum,979.2054237
Scenario 2,CA,CA,Ag Production (Mt),OtherGrain,2015,Ag Production (Mt),sum,1705.766281
Scenario 2,CA,CA,Ag Production (Mt),OtherGrain,2025,Ag Production (Mt),sum,2918.34726
Scenario 2,CA,CA,Ag Production (Mt),OtherGrain,2050,Ag Production (Mt),sum,2456.644283
Scenario 2,CA,CA,Ag Production (Mt),OtherGrain,2075,Ag Production (Mt),sum,2469.302297
Scenario 2,CA,CA,Ag Production (Mt),OtherGrain,2100,Ag Production (Mt),sum,2322.934494
Scenario 2,CA,CA,Ag Production (Mt),Rice,2015,Ag Production (Mt),sum,1209.72946
Scenario 2,CA,CA,Ag Production (Mt),Rice,2025,Ag Production (Mt),sum,1407.130601
Scenario 2,CA,CA,Ag Production (Mt),Rice,2050,Ag Production (Mt),sum,3811.733275
Scenario 2,CA,CA,Ag Production (Mt),Rice,2075,Ag Production (Mt),sum,1261.048928
Scenario 2,CA,CA,Ag Production (Mt),Rice,2100,Ag Production (Mt),sum,3081.227072
Scenario 2,CA,CA,Ag Production (Mt),RootTuber,2015,Ag Production (Mt),sum,729.5783078
Scenario 2,CA,CA,Ag Production (Mt),RootTuber,2025,Ag Production (Mt),sum,2578.589164
Scenario 2,CA,CA,Ag Production (Mt),RootTuber,2050,Ag Production (Mt),sum,2570.331668
Scenario 2,CA,CA,Ag Production (Mt),RootTuber,2075,Ag Production (Mt),sum,1511.918457
Scenario 2,CA,CA,Ag Production (Mt),RootTuber,2100,Ag Production (Mt),sum,2688.94761
Scenario 2,CA,CA,Ag Production (Mt),Wheat,2015,Ag Production (Mt),sum,1134.375994
Scenario 2,CA,CA,Ag Production (Mt),Wheat,2025,Ag Production (Mt),sum,1909.15442
Scenario 2,CA,CA,Ag Production (Mt),Wheat,2050,Ag Production (Mt),sum,1690.425575
Scenario 2,CA,CA,Ag Production (Mt),Wheat,2075,Ag Production (Mt),sum,3296.784277
Scenario 2,CA,CA,Ag Production (Mt),Wheat,2100,Ag Production (Mt),sum,1116.761374
Scenario 3,CA,CA,Ag Production (Mt),Corn,2015,Ag Production (Mt),sum,1484.831966
Scenario 3,CA,CA,Ag Production (Mt),Corn,2025,Ag Production (Mt),sum,741.6788299
Scenario 3,CA,CA,Ag Production (Mt),Corn,2050,Ag Production (Mt),sum,1450.624388
Scenario 3,CA,CA,Ag Production (Mt),Corn,2075,Ag Production (Mt),sum,1499.482851
Scenario 3,CA,CA,Ag Production (Mt),Corn,2100,Ag Production (Mt),sum,1813.563715
Scenario 3,CA,CA,Ag Production (Mt),FiberCrop,2015,Ag Production (Mt),sum,1493.373431
Scenario 3,CA,CA,Ag Production (Mt),FiberCrop,2025,Ag Production (Mt),sum,1424.624381
Scenario 3,CA,CA,Ag Production (Mt),FiberCrop,2050,Ag Production (Mt),sum,1396.252101
Scenario 3,CA,CA,Ag Production (Mt),FiberCrop,2075,Ag Production (Mt),sum,1684.737325
Scenario 3,CA,CA,Ag Production (Mt),FiberCrop,2100,Ag Production (Mt),sum,1152.749255
Scenario 3,CA,CA,Ag Production (Mt),MiscCrop,2015,Ag Production (Mt),sum,822.952818
Scenario 3,CA,CA,Ag Production (Mt),MiscCrop,2025,Ag Production (Mt),sum,2992.659843
Scenario 3,CA,CA,Ag Production (Mt),MiscCrop,2050,Ag Production (Mt),sum,1315.647204
