scenario,region,subRegion,param,sources,class,x,xLabel,vintage,units,aggregate,classLabel,classPalette,origScen,origQuery,origUnits,origX,value
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,2.47011
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,2.673937
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,2.909707
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,3.123589
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,3.343495
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,3.485415
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,3.606386
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,3.714803
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,3.875347
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,4.011319
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,4.123432
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,4.199956
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,4.268063
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,4.315635
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,4.346952
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,4.364292
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,4.369698
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,MiscCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,4.364315
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.0910012
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.13193829
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.368435
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.5264175
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.495715
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.5816199
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.6394715
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,0.6943115
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,0.8030136
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,0.9217608
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,1.0605514
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,1.2019443
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,1.2326916
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,1.2568275
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,1.2927969
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,1.3205053
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,1.3550601
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,1.3913245
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,1.428185
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,1.4631382
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,1.4954307
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OilCrop,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,1.5252694
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.01055878
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.02291529
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.066622198
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.069794698
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.081573598
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.084541954
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.088789321
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,0.092892998
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,0.094623427
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,0.095978858
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,0.098364338
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,0.101159831
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,0.101703258
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,0.102451089
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,0.103254074
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,0.103249713
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,0.10412237
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,0.104918891
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,0.105806502
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,0.106723979
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,0.107628436
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,OtherGrain,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,0.108473662
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.013032279
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.033677999
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.0723673
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.076173
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.0871279
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.08937761
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.09290677
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,0.09598195
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,0.08238433
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,0.07225582
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,0.06604821
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,0.06175671
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,0.06561462
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,0.06820168
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,0.07061034
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,0.07235109
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,0.0736319
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,0.07472119
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,0.07570094
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,0.07660879
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,0.07747782
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,PalmFruit,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,0.07836836
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,2.419485
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,3.695038
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,7.398805
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,8.40079
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,7.052435
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,7.059073
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,7.063422
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,7.041772
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,7.176406
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,7.346596
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,7.474095
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,7.554668
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,7.668611
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,7.748866
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,7.800715
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,7.781618
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,7.788311
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,7.767004
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,7.725849
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,7.669271
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,7.60218
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,Rice,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,7.526038
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.01605768
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.037764599
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,0.1201209
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,0.1977309
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,0.1900997
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,0.17976109
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,0.17335982
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2030,Year,Vint_2030,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2030,0.16720084
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2035,Year,Vint_2035,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2035,0.1837426
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2040,Year,Vint_2040,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2040,0.19981916
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2045,Year,Vint_2045,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2045,0.22059397
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2050,Year,Vint_2050,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2050,0.24283188
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2055,Year,Vint_2055,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2055,0.24265085
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2060,Year,Vint_2060,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2060,0.24106398
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2065,Year,Vint_2065,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2065,0.23863355
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2070,Year,Vint_2070,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2070,0.23330059
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2075,Year,Vint_2075,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2075,0.22993283
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2080,Year,Vint_2080,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2080,0.22597606
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2085,Year,Vint_2085,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2085,0.22182941
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2090,Year,Vint_2090,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2090,0.21753477
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2095,Year,Vint_2095,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2095,0.21316743
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,RootTuber,2100,Year,Vint_2100,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2100,0.20871739
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,1975,Year,Vint_1975,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1975,0.4857088
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,1990,Year,Vint_1990,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,1990,0.7654117
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,2005,Year,Vint_2005,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2005,2.3141906
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,2010,Year,Vint_2010,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2010,2.8372101
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,2015,Year,Vint_2015,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2015,3.123519
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,2020,Year,Vint_2020,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2020,3.172055
Scenario 2,Southeast Asia,SittaungR,Ag Production (Mt),NA,SugarCrop,2025,Year,Vint_2025,Ag Production (Mt),sum,Crop,pal_metis,Scenario 2,ag production by tech,Mt,2025,3.236716
