"id","param","scenario","dataset","region","x","units","value"
2438,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Eastern",2080,"Primary Energy Consumption by Fuel (EJ)",4.16612743757
2439,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Eastern",2085,"Primary Energy Consumption by Fuel (EJ)",4.06919795954
2440,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Eastern",2090,"Primary Energy Consumption by Fuel (EJ)",3.96105895178
2441,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Eastern",2095,"Primary Energy Consumption by Fuel (EJ)",3.85240932768
2442,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Eastern",2100,"Primary Energy Consumption by Fuel (EJ)",3.74070010845
2443,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",1975,"Primary Energy Consumption by Fuel (EJ)",0.213047848
2444,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",1990,"Primary Energy Consumption by Fuel (EJ)",2.18396937
2445,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2005,"Primary Energy Consumption by Fuel (EJ)",1.935202922
2446,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2010,"Primary Energy Consumption by Fuel (EJ)",2.323119805
2447,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2015,"Primary Energy Consumption by Fuel (EJ)",1.88462397
2448,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2020,"Primary Energy Consumption by Fuel (EJ)",2.11496244160268
2449,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2025,"Primary Energy Consumption by Fuel (EJ)",2.53239242724988
2450,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2030,"Primary Energy Consumption by Fuel (EJ)",2.93176342711398
2451,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2035,"Primary Energy Consumption by Fuel (EJ)",3.32683079193398
2452,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2040,"Primary Energy Consumption by Fuel (EJ)",3.74119408862998
2453,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2045,"Primary Energy Consumption by Fuel (EJ)",4.15274691379098
2454,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2050,"Primary Energy Consumption by Fuel (EJ)",4.5694334965003
2455,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2055,"Primary Energy Consumption by Fuel (EJ)",4.8316760001901
2456,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2060,"Primary Energy Consumption by Fuel (EJ)",4.989781771624
2457,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2065,"Primary Energy Consumption by Fuel (EJ)",5.1504059371
2458,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2070,"Primary Energy Consumption by Fuel (EJ)",5.26661255138
2459,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2075,"Primary Energy Consumption by Fuel (EJ)",5.35022530409
2460,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2080,"Primary Energy Consumption by Fuel (EJ)",5.36192964279
2461,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2085,"Primary Energy Consumption by Fuel (EJ)",5.37851438071
2462,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2090,"Primary Energy Consumption by Fuel (EJ)",5.38350633157
2463,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2095,"Primary Energy Consumption by Fuel (EJ)",5.37823718875
2464,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Europe_Non_EU",2100,"Primary Energy Consumption by Fuel (EJ)",5.35936023473
2465,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",1975,"Primary Energy Consumption by Fuel (EJ)",0.04246368
2466,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",1990,"Primary Energy Consumption by Fuel (EJ)",1.85015282201
2467,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2005,"Primary Energy Consumption by Fuel (EJ)",2.2002537031
2468,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2010,"Primary Energy Consumption by Fuel (EJ)",2.256759987
2469,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2015,"Primary Energy Consumption by Fuel (EJ)",1.59143814
2470,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2020,"Primary Energy Consumption by Fuel (EJ)",1.75226382565861
2471,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2025,"Primary Energy Consumption by Fuel (EJ)",1.89357058137926
2472,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2030,"Primary Energy Consumption by Fuel (EJ)",1.95633233328166
2473,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2035,"Primary Energy Consumption by Fuel (EJ)",2.04687046104746
2474,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2040,"Primary Energy Consumption by Fuel (EJ)",2.18609187276736
2475,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2045,"Primary Energy Consumption by Fuel (EJ)",2.32721963753356
2476,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2050,"Primary Energy Consumption by Fuel (EJ)",2.45628712126505
2477,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2055,"Primary Energy Consumption by Fuel (EJ)",2.54121814130108
2478,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2060,"Primary Energy Consumption by Fuel (EJ)",2.5872308201008
2479,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2065,"Primary Energy Consumption by Fuel (EJ)",2.618789192412
2480,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2070,"Primary Energy Consumption by Fuel (EJ)",2.6262781931329
2481,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2075,"Primary Energy Consumption by Fuel (EJ)",2.6147513735088
2482,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2080,"Primary Energy Consumption by Fuel (EJ)",2.5807217762339
2483,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2085,"Primary Energy Consumption by Fuel (EJ)",2.5304486125628
2484,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2090,"Primary Energy Consumption by Fuel (EJ)",2.4693922052212
2485,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2095,"Primary Energy Consumption by Fuel (EJ)",2.3982470755853
2486,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","European Free Trade Association",2100,"Primary Energy Consumption by Fuel (EJ)",2.3196644339521
2487,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",1975,"Primary Energy Consumption by Fuel (EJ)",1.7613243
2488,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",1990,"Primary Energy Consumption by Fuel (EJ)",11.654912316
2489,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2005,"Primary Energy Consumption by Fuel (EJ)",16.6488801001
2490,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2010,"Primary Energy Consumption by Fuel (EJ)",20.812298423
2491,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2015,"Primary Energy Consumption by Fuel (EJ)",22.02770397
2492,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2020,"Primary Energy Consumption by Fuel (EJ)",27.4862923921173
2493,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2025,"Primary Energy Consumption by Fuel (EJ)",34.2562173985323
2494,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2030,"Primary Energy Consumption by Fuel (EJ)",41.0039328145023
2495,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2035,"Primary Energy Consumption by Fuel (EJ)",47.8284892496723
2496,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2040,"Primary Energy Consumption by Fuel (EJ)",54.1067615000623
2497,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2045,"Primary Energy Consumption by Fuel (EJ)",59.5462744877323
2498,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2050,"Primary Energy Consumption by Fuel (EJ)",64.160872220815
2499,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2055,"Primary Energy Consumption by Fuel (EJ)",67.440778692458
2500,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2060,"Primary Energy Consumption by Fuel (EJ)",69.99806055513
2501,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2065,"Primary Energy Consumption by Fuel (EJ)",72.63705762768
2502,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2070,"Primary Energy Consumption by Fuel (EJ)",74.466826266302
2503,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2075,"Primary Energy Consumption by Fuel (EJ)",74.825443374225
2504,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2080,"Primary Energy Consumption by Fuel (EJ)",74.273135598499
2505,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2085,"Primary Energy Consumption by Fuel (EJ)",73.496318173164
2506,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2090,"Primary Energy Consumption by Fuel (EJ)",72.444539662276
2507,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2095,"Primary Energy Consumption by Fuel (EJ)",71.140814088741
2508,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","India",2100,"Primary Energy Consumption by Fuel (EJ)",69.387202690946
2509,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",1975,"Primary Energy Consumption by Fuel (EJ)",0.051001612
2510,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",1990,"Primary Energy Consumption by Fuel (EJ)",4.14516317
2511,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2005,"Primary Energy Consumption by Fuel (EJ)",6.53577693
2512,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2010,"Primary Energy Consumption by Fuel (EJ)",7.02381348975
2513,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2015,"Primary Energy Consumption by Fuel (EJ)",5.6934217804
2514,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2020,"Primary Energy Consumption by Fuel (EJ)",7.53609112414398
2515,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2025,"Primary Energy Consumption by Fuel (EJ)",9.40192922754528
2516,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2030,"Primary Energy Consumption by Fuel (EJ)",11.3228310838893
2517,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2035,"Primary Energy Consumption by Fuel (EJ)",13.0497378868373
2518,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2040,"Primary Energy Consumption by Fuel (EJ)",14.632294173609
2519,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2045,"Primary Energy Consumption by Fuel (EJ)",16.1109640660022
2520,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2050,"Primary Energy Consumption by Fuel (EJ)",17.3355971433398
2521,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2055,"Primary Energy Consumption by Fuel (EJ)",18.1407304713531
2522,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2060,"Primary Energy Consumption by Fuel (EJ)",18.485336206965
2523,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2065,"Primary Energy Consumption by Fuel (EJ)",18.37966149193
2524,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2070,"Primary Energy Consumption by Fuel (EJ)",18.00233814683
2525,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2075,"Primary Energy Consumption by Fuel (EJ)",17.43417349824
2526,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2080,"Primary Energy Consumption by Fuel (EJ)",16.82469907182
2527,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2085,"Primary Energy Consumption by Fuel (EJ)",16.2642421747
2528,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2090,"Primary Energy Consumption by Fuel (EJ)",15.68036928386
2529,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2095,"Primary Energy Consumption by Fuel (EJ)",15.04938823427
2530,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Indonesia",2100,"Primary Energy Consumption by Fuel (EJ)",14.3707118756
2531,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",1975,"Primary Energy Consumption by Fuel (EJ)",0.61575585
2532,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",1990,"Primary Energy Consumption by Fuel (EJ)",1.533026107
2533,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2005,"Primary Energy Consumption by Fuel (EJ)",1.91482874
2534,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2010,"Primary Energy Consumption by Fuel (EJ)",2.043528867
2535,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2015,"Primary Energy Consumption by Fuel (EJ)",1.171151108
2536,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2020,"Primary Energy Consumption by Fuel (EJ)",1.568910734637
2537,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2025,"Primary Energy Consumption by Fuel (EJ)",1.787034335826
2538,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2030,"Primary Energy Consumption by Fuel (EJ)",2.121615265644
2539,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2035,"Primary Energy Consumption by Fuel (EJ)",2.469850296256
2540,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2040,"Primary Energy Consumption by Fuel (EJ)",3.148404637067
2541,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2045,"Primary Energy Consumption by Fuel (EJ)",4.035961043104
2542,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2050,"Primary Energy Consumption by Fuel (EJ)",4.931789316749
2543,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2055,"Primary Energy Consumption by Fuel (EJ)",5.4898742771643
2544,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2060,"Primary Energy Consumption by Fuel (EJ)",5.78628533508
2545,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2065,"Primary Energy Consumption by Fuel (EJ)",5.96792436223
2546,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2070,"Primary Energy Consumption by Fuel (EJ)",5.90153552169
2547,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2075,"Primary Energy Consumption by Fuel (EJ)",5.81571976608
2548,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2080,"Primary Energy Consumption by Fuel (EJ)",5.86718032024
2549,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2085,"Primary Energy Consumption by Fuel (EJ)",5.91824516707
2550,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2090,"Primary Energy Consumption by Fuel (EJ)",5.95663899908
2551,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2095,"Primary Energy Consumption by Fuel (EJ)",5.92727147271
2552,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Japan",2100,"Primary Energy Consumption by Fuel (EJ)",5.83866642162
2553,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",1975,"Primary Energy Consumption by Fuel (EJ)",0.4851686
2554,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",1990,"Primary Energy Consumption by Fuel (EJ)",4.9037689286
2555,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2005,"Primary Energy Consumption by Fuel (EJ)",6.7021993115
2556,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2010,"Primary Energy Consumption by Fuel (EJ)",6.991809342
2557,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2015,"Primary Energy Consumption by Fuel (EJ)",6.318304358
2558,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2020,"Primary Energy Consumption by Fuel (EJ)",7.20011723787256
2559,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2025,"Primary Energy Consumption by Fuel (EJ)",7.6793066741834
2560,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2030,"Primary Energy Consumption by Fuel (EJ)",8.1010379684551
2561,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2035,"Primary Energy Consumption by Fuel (EJ)",8.5208273819181
2562,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2040,"Primary Energy Consumption by Fuel (EJ)",8.9536491739161
2563,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2045,"Primary Energy Consumption by Fuel (EJ)",9.3579411635991
2564,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2050,"Primary Energy Consumption by Fuel (EJ)",9.87258340190254
2565,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2055,"Primary Energy Consumption by Fuel (EJ)",10.3352827474247
2566,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2060,"Primary Energy Consumption by Fuel (EJ)",10.692963038114
2567,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2065,"Primary Energy Consumption by Fuel (EJ)",10.97118427603
2568,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2070,"Primary Energy Consumption by Fuel (EJ)",11.1741408757
2569,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2075,"Primary Energy Consumption by Fuel (EJ)",11.31521471402
2570,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2080,"Primary Energy Consumption by Fuel (EJ)",11.3619454691
2571,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2085,"Primary Energy Consumption by Fuel (EJ)",11.35548003999
2572,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2090,"Primary Energy Consumption by Fuel (EJ)",11.28753392901
2573,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2095,"Primary Energy Consumption by Fuel (EJ)",11.1745144045
2574,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Mexico",2100,"Primary Energy Consumption by Fuel (EJ)",11.02493192966
2575,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",1975,"Primary Energy Consumption by Fuel (EJ)",0.3064193
2576,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",1990,"Primary Energy Consumption by Fuel (EJ)",10.44343178926
2577,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2005,"Primary Energy Consumption by Fuel (EJ)",21.601972099
2578,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2010,"Primary Energy Consumption by Fuel (EJ)",28.605765137
2579,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2015,"Primary Energy Consumption by Fuel (EJ)",33.74684044
2580,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2020,"Primary Energy Consumption by Fuel (EJ)",37.1050336144688
2581,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2025,"Primary Energy Consumption by Fuel (EJ)",40.1292819354877
2582,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2030,"Primary Energy Consumption by Fuel (EJ)",43.6515950021077
2583,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2035,"Primary Energy Consumption by Fuel (EJ)",47.5214667783777
2584,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2040,"Primary Energy Consumption by Fuel (EJ)",51.5941975518177
2585,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2045,"Primary Energy Consumption by Fuel (EJ)",55.4190064061177
2586,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2050,"Primary Energy Consumption by Fuel (EJ)",58.7525581045489
2587,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2055,"Primary Energy Consumption by Fuel (EJ)",62.06013652928
2588,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2060,"Primary Energy Consumption by Fuel (EJ)",64.93637266791
2589,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2065,"Primary Energy Consumption by Fuel (EJ)",67.44898172534
2590,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2070,"Primary Energy Consumption by Fuel (EJ)",69.90669653325
2591,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2075,"Primary Energy Consumption by Fuel (EJ)",72.0894982811
2592,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2080,"Primary Energy Consumption by Fuel (EJ)",73.7965892591
2593,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2085,"Primary Energy Consumption by Fuel (EJ)",75.4003090389
2594,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2090,"Primary Energy Consumption by Fuel (EJ)",77.0421533185
2595,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2095,"Primary Energy Consumption by Fuel (EJ)",78.241687634
2596,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Middle East",2100,"Primary Energy Consumption by Fuel (EJ)",78.673114059
2597,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",1975,"Primary Energy Consumption by Fuel (EJ)",0.172241576
2598,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",1990,"Primary Energy Consumption by Fuel (EJ)",1.4110347135
2599,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2005,"Primary Energy Consumption by Fuel (EJ)",2.532179537
2600,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2010,"Primary Energy Consumption by Fuel (EJ)",2.702485184
2601,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2015,"Primary Energy Consumption by Fuel (EJ)",2.683322417
2602,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2020,"Primary Energy Consumption by Fuel (EJ)",3.01710624319193
2603,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2025,"Primary Energy Consumption by Fuel (EJ)",3.46093382648993
2604,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2030,"Primary Energy Consumption by Fuel (EJ)",3.93125353103393
2605,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2035,"Primary Energy Consumption by Fuel (EJ)",4.40532700690793
2606,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2040,"Primary Energy Consumption by Fuel (EJ)",4.91935866342593
2607,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2045,"Primary Energy Consumption by Fuel (EJ)",5.65796439025093
2608,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2050,"Primary Energy Consumption by Fuel (EJ)",6.284611269644
2609,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2055,"Primary Energy Consumption by Fuel (EJ)",6.717779574215
2610,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2060,"Primary Energy Consumption by Fuel (EJ)",6.86184284627
2611,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2065,"Primary Energy Consumption by Fuel (EJ)",7.1744339025
2612,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2070,"Primary Energy Consumption by Fuel (EJ)",7.5865085013
2613,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2075,"Primary Energy Consumption by Fuel (EJ)",8.0715669307
2614,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2080,"Primary Energy Consumption by Fuel (EJ)",8.595233616
2615,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2085,"Primary Energy Consumption by Fuel (EJ)",9.120251453
2616,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2090,"Primary Energy Consumption by Fuel (EJ)",9.68378874
2617,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2095,"Primary Energy Consumption by Fuel (EJ)",10.305723263
2618,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Pakistan",2100,"Primary Energy Consumption by Fuel (EJ)",10.9810210181
2619,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Russia",1975,"Primary Energy Consumption by Fuel (EJ)",7.4882475
2620,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Russia",1990,"Primary Energy Consumption by Fuel (EJ)",37.1828781377
2621,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Russia",2005,"Primary Energy Consumption by Fuel (EJ)",27.3184275664
2622,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Russia",2010,"Primary Energy Consumption by Fuel (EJ)",29.0704551002
2623,"energyPrimaryByFuelEJ","GCAM_SSP4","gcamv7p0","Russia",2015,"Primary Energy Consumption by Fuel (EJ)",27.229426518
